Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Sarah E.,5.0,3/13/2021,"This will not disappoint! Don't let the location scare you away- the best spots usually happen to be a ""hole in the wall"". You know it's good when the locals stream in the whole time you are there.  The food was amazing, we had smoked chicken wings, ribs, and a meatloaf melt. It was all amazing and we will stop here again anytime we are going through Memphis. It's worth the detour!",0,64,48,0,0
Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Mark H.,5.0,4/7/2021,"Update:  I've been back a few times since my review but felt the need to update; this place is good -- consistently good food, excellent wait staff and great service.  I had the chicken philly and it was great!  Smoked chicken, not too heavy on the cheese, fresh sub bread, excellent grilled veggies.  Yum!  Will come back and continue to work my way through the menu.",0,0,25,0,0
Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Jocelyn A.,5.0,7/15/2017,"Yelped this place out since I had the day off and I'm glad I found this gem.  I was yearning for a burger but went for the Reuben instead -- a good choice.  Yep, it's a ""shack"" alright but oftentimes the best food is found in the most interesting of places.  I drive thru Lowes TWICE then found it and parked ..... wherever.  Reuben was hot and I was served very quickly by a personable and attentive staff.  I'll be back here for sure but not sure what I'll get next -- all the food that went by me looked so good!",1,93,417,704,1
Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Casey J.,1.0,12/4/2019,"For the life of me, I cannot figure out why this place is so popular.  I understand the love of a good dive.  I grew up in Montana where just about everywhere could be described as a dive, but Elwood's is more than a dive, it's just dirty.  On the day I went the place was covered in dead flies, and by covered I mean even the tabletops where you set your food had dead flies on them.  Nobody was doing anything about it, it seemed like it was just the standard.If the food had been exceptional, maaaaybe I could overlook the dead flies, but the Memphis-syle rack of ribs I ordered was legitimately cold.  It isn't uncommon to get a room temp rack in Memphis, but these were actually cold.  Even good ribs taste bad cold (and these were bad ribs).  The sides were also totally unremarkable.  Of all the BBQ I've tried in Memphis - which is a lot - this was near the very bottom.I would not recommend this place to anyone.",4,0,18,26,0
Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Amy M.,4.0,1/3/2021,"Good spot, lots of iptuons for the whole fam.  I got the brisket philly and pimento cheese and was barely able to touch the pimento cheese.  Mom got the Reuben and blue cheese jap slaw.  The corned beef was just right, slaw was good.  Sis got the large pulled pork and potato salad.  Both great options.  Nephew got a burger, not bad but just a burger",3,205,77,146,1
Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Emily T.,4.0,5/30/2020,"Felt a little hesitant when Dad told us we were visiting a taco shack in the Lowe's parking lot,  but it was delicious!   We ordered 3 different tacos & split them between 6 people as a late morning snack!   Would definitely eat here again.",0,70,23,20,1
Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Mariam B.,5.0,9/28/2020,"My first experience and won't be my last! I was nervous, because it's a humble shack behind Lowe's. But I won't be judging this book by its cover again because the food was delicious. The trout taco was amazing and will be ordered again. My boyfriend got the quesadilla and I kept stealing bites of it. It was quick too, for it being a lunch rush.",0,0,27,0,0
Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Barbara D.,5.0,1/23/2021,"Once upon a time, there was an Iranian man we will call ""J"". He was a complete germ-o-phobe. The kind of person that wouldn't let you wear shoes inside the house, wouldn't let his kids eat pork (cause dirty), the whole bit. One day, his American wife and Persian/American daughter coerced him to go eat in a trailer parked in a Lowe's parking lot. The wife and daughter had heard the trailer had great fish tacos. After a few drinks, he said ok. The first time he went, he had the taco and was stuffed and super happy. He loved it. Everything was perfect and he went home dreaming of tacos to come. A few days later, J suggests going back to the trailer parked in the Lowe's parking lot to have another taco. He orders his taco, waits for a while, and then the steelhead trout taco appears. J was so excited about his taco that he grabs it with such anticipation and excitement that it falls to the floor......... everyone's breath stopped. J looked down onto the floor that had his precious taco on it, picks it up with all the innards scraped off of the floor and inserted it INTO HIS MOUTH. This taco was so damn good to J that he picked up up off the floor of this place and ate it.  Need I say more? This steelhead trout taco will make a person change. As in eating a fallen taco off of the dirty ass floor, change.",0,0,7,4,0
Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Sakala H.,4.0,10/13/2020,"Always heard about them, but never ventured over. It's worth the effort.Note that you find them easier going thru the Lowes parking lot but it's worth it. The service wad quick and the good very good. We had burgers and weren't disappointed.",5,252,23,30,0
Elwood’s Shack,https://www.yelp.com/biz/elwoods-shack-memphis,4.5,700,0,2,"['American (Traditional)', 'Breakfast & Brunch', 'Tacos']",813,95,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Limited capacity', 'Masks required']",4523 Summer Ave,Victoria B.,3.0,10/26/2020,This spot was okay... very much so over priced. My family did a big order to try a little of everything. The thing I probably enjoyed most was the Texas toast that came free. The wings were good but needed a little salt. The ribs were tinder and fell off the bone. They provided some bbq sauce but it was store bought cause nothing stood out about it. Everyone loved the pasta salad . The beans were basic. This restaurant seems to be well known but they lack soul and seasoning. There is definitely better BBQ in Memphis,1,10,76,98,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Edwyna B.,5.0,6/6/2020,"I absolutely love this gem of a restaurant!!! We ordered the seafood pasta and it was loaded with halibut, shrimp, crab & capers....soooo yummmy!!! The service is always great!  If you haven't had a chance to get out much due to Covid, Ecco should be your first stop.  Keep in mind, restaurants are not able to serve single glasses of wine yet. Try the sweet Manhattan, you will not be disappointed.",0,32,167,135,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Elen C.,5.0,1/29/2021,"Super cute little find on our road trip. They had an adorable enclosed garden room with windows all around and loved music. Staff was super friendly and great attention to detail. We ordered the cheese board which included a unique mustard cheese and an amazingly creamy and mild blue cheese with fruit, bread and an seasoned olive oil dip. We also got the lobster ravioli appetizer, spinach salad and special of the day... seafood stew. All were wonderful, but the stew was a heavily tomato based sauce that overpowered the delicate seafood. Overall was an amazing evening and would definitely stop again if I pass through Evergreen.",4,117,190,319,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Jack B.,3.0,5/19/2021,Parking is an issue. Staff friendly and professional in a team concept. It works well. They take full advantage of all available space inside and out. We heard great things about the food and came with high expectations. Food was creative. Thought the sauces overwhelmed some of the dishes especially the pasta. We thought the food good not great. Desserts were all very good. Good not exceptional. Would go again.,0,11,229,1,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Mike B.,5.0,4/4/2021,Excellent service and wonderful atmosphere!  The food was delicious and the dessert amazing.  Looking forward to my next visit!,0,0,6,2,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Krystal N.,3.0,2/16/2020,"This restaurant was smaller than I expected, but still cute. Parking isn't great. Would definitely recommend getting a reservation or arriving before the dinner rush. Our service was ~ok~. She did not seem to particularly care for us and only did the bare minimum. It seemed the only time she checked on us was when we were in the middle of conversation, but when we were sitting around waiting for her, she was no where to be found. The food itself is, fine? The theme seems a bit all over the place. The scallops small plate was the only thing I actually enjoyed and finished but it was literally 2 scallops in a cream sauce. They also served us cold bread with low quality oil. It seems that the menu wants to lean oriental but it doesn't work. The flavors don't clash and somehow I ended up with sour braised pork? No thank you. There was also some miso/udon noodles on the menu at the back and I was quite confused considering the restaurant is meant to be ""Mediterranean"" inspired - I didn't get that at all from the food I was served. Came in with high expectations and did not care for what I received. There are better places to eat in Memphis.",0,228,128,147,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Thea S.,4.0,1/16/2020,Great cocktails and friendly service. If you want to eat local this is a great selection. The menu varies from lunch to happy hour to dinner. So if you want the prosciutto wrapped scallops you can't have them from the dinner menu... Be there for happy hour for this delight!,1,48,132,297,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,P N.,5.0,4/8/2021,Love this local place. Definitely one to try for anyone who likes to support Memphis bred establishments. I had the salmon and it was wonderful and I'm told if you frequent this place it's one where you will be remembered.,0,0,30,0,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Ping G.,4.0,11/21/2019,"I would give it 4.5 stars if I could. The ambience is upscale, and could be loud and crowded.They do not accept reservations. But if you are there around 6pm, you should be fine finding a park spot and a seat. I ordered lamb chops and two cocktails. The group ordered the cheese platter. The cocktails are tasty and beautiful. Great presentation and flavors for the food. The only downside is that a meal could be pricey there. It is a great place for occasional celebrations, and romantic dates. The background music is Jazz:)",1,30,6,2,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Jh H.,5.0,9/14/2019,Ecco has been around for several years.   First time for me was last week.   We went prior to a concert with a group of eight.   They were prompt with our reservation.   Table was ready and the staff was on top of our drink and app orders.  We sat in the back/ carriage house.   I was concerned we would be an afterthought.   They were attentive and usually available within a minute or two of a request.I had the ribeye with chimichurri and roasted tomatoes.   I rarely order a steak.   This was a good choice.   Cooked to the red pink med rare with a crust.   Washed it down with a glass of cab.  Decent selection and went away very satisfied.   Looking forward to my next visit.,2,0,6,2,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Jay T.,3.0,8/17/2019,"Bring your appetite and bring your earplugs for a healthy portion of delicious homemade pasta in what is quite possibly THE LOUDEST RESTAURANT ON PLANET EARTH.Seriously. Guys. Guys. GUYS. Throw some sound-dampening tiles up or something. If my wife and I wanted to scream at each other, we'd just stay home.",0,0,29,1,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Michelle L.,5.0,12/5/2019,"As far as ambience: it looks like a bustling bar/diner in the front, however the back house called the garden room and has an isolated cottage feel to it. The $6 house wines offered during happy hour are surprisingly great fil. For an appetizer we had the BBQ shrimp which was tangy with a hint of spicy - highly recommend. We had the seafood pasta which was completely full of creamy seafood, well worth the $20. However, I also had the house-made chorizo pasta which I found to be a spaghetti with spicy tomato sauce with flecks of chorizo interspersed. Not much for the chorizo but between the ambience, happy hour, and the other dishes - I'll be back.",1,2,36,19,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Melanie L.,4.0,12/29/2018,"Dined here for brunch, some dishes were better than others. The frittata needed seasoning. Crepes were good sized and thick. The seafood crepe came with a rich cream sauce which was tasty. The restaurant itself is small and plain looking. It's located about five minutes from Overton square.",3,139,112,1843,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Laura V.,4.0,6/20/2018,"I visited Ecco for the first time last night, and I will definitely be back! Amazing dishes and drinks in a very relaxed environment that wasn't too hustle bustle. I had the Branzino filet entree, which was slightly salty but still delicious! My boyfriend thought the texture of the duck breast Marsala dish was kind of chewy, but that may just be the texture of the duck. Drinks were great! It was a great choice to catch up with friends. The only reason our experienced was dampened was our server seemed like she wanted to swallow knives rather than be at work. Otherwise, I would recommend this restaurant!",3,205,127,259,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Jessica C.,5.0,3/19/2020,"My husband & I enjoy dinner/drinks here regularly. It's a quaint little neighborhood restaurant off the beaten path. We love the delicious house-made pastas, sausage, and desserts. All the staff are friendly & welcoming!",0,0,11,6,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Justine R.,3.0,2/7/2020,"I made a call ahead reservation for a thursday night, but it really was not necessary. The restaurant has an outdoor patio that is enclosed with heaters which was much quieter than the main restaurant. I ordered the short ribs and my husband got the branzino. He really enjoyed his food, but my short ribs were just average. After three bites the sauce was too overwhelming  and I couldn't eat much more. The mushrooms were so chewy it was hard to swallow them.",1,3,27,23,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Melissa N.,5.0,5/30/2019,"Neighborhood gem type of restaurant. First time here, although it has been around for awhile.  Great happy hour drinks and small plate food options between 4:30-6:30 PM. Nice spot to meet girlfriends, or bring a date. Friendly, informative, and attentive service. Cocktails were gorgeous, inventive, refreshing and tasty. Our favorite from the small plates we tried were the bacon wrapped green beans (haricots verts).",6,1,27,217,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Krystal K.,4.0,11/9/2019,"This place is so cute and quaint in Overton Park area. Our waitstaff was attentive without being overbearing.  My husband had the seasfood pasta which he enjoyed and I had the spaghetti with pancetta that was also delicious.  The perfect amount and at a reasonable price, $17 for full plate. Pairing it with a couple glasses of delicious and refreshing wine And we had a lovely evening out.",0,56,76,6,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Martin V.,5.0,11/8/2019,I had a great time here.  Great service (Kathy is amazing)  excellent food and wine selection.  Great atmosphere and friendly staff.  I went with my friend who is from Chile and im from Panamá so we were talking in Spanish a lol.  Lol.  Kathy learned some words from us.  If you wanna have a great dinner with friends this is the right place.   I'm coming back!!,0,2,17,5,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Keng L.,5.0,12/29/2018,Came for Saturday brunch. Had the seafood crepe. Tasty indeed. Nice atmosphere.   A bit noisy. Definitely a nice place.,0,16,84,1367,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Christin Y.,4.0,7/17/2017,"Finally made it to Ecco and absolutely loved the atmosphere, sampler appetizer and drinks. The salmon was good, but I would try a different entree next time.",3,3,276,265,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Amanda C.,5.0,2/18/2019,"This place by far gets 5 stars! I went solo to this restaurant on a very busy evening, it appeared. The service at the bar was fantastic. The server knew her stuff. She suggested meals and drinks that paired together well. The food came out about 20 minutes after being placed and I can't say enough about the atmosphere. Very welcoming. Food is reasonably priced for what you get. I got the vegetarian dish - and it was amazing!! I will 100% be returning.",0,227,45,0,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Stephen H.,5.0,1/1/2019,"ECCO was truly a great dining experience, which my family really enjoyed. My mother in law to be always really enjoys this establishment so I was very excited to give it a go! We were sat in the rear addition which was perfect for us because it was much quieter than the main dining area and allowed us to converse while eating and drinking. I enjoyed one of their amazing cocktails with my meal which I believe was called the Caballero which was really good! I ordered the oyster stew to start - it was phenomenal, I'm so glad I ordered it because I was on the fence due to the price. My advice is: do it!!!! After my oyster stew high, I decided I needed more aquatic satiation so I ordered the seafood pasta, which was AMAZING!!! Every other plate at the table looked fabulous, so I'm convinced that this place doesn't serve anything that isn't delicious. Service was great and atmosphere was great. Absolutely recommend!",0,58,167,94,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Alexandra L.,5.0,2/8/2020,"Don't think just go, delicious. Went back for seconds the next day! The white bean salad  is not to be missedd!",0,0,2,0,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Karlescia B.,5.0,2/28/2019,"My husband surprised me with a birthday dinner with my closest friends and family. I didn't manage to capture pictures of the food because I dove in without thinking but let's just say that the food was phenomenal! Everyone at the table had a clean plate. The service was impeccable, food was delicious, and service was prompt. I dreaded turning 30 but tonight really made my day. I'm certain we will be back...and probably really soon. If you get a chance, definitely visit ECCO on Overton Park.",0,4,29,23,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Amy G.,5.0,6/19/2018,"Phenomenal can't wait to return. Loved all the small plates, wine and service was excellent!",3,0,17,25,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Michael A.,5.0,9/23/2019,"Last-minute plan. Busy but very accommodating. Menu well-balanced with pasta and other options. Halibut dish had polenta, Japanese mushrooms, bok choy, in a miso broth for a wonderful combination. Orange and fennel salad was very nice  Everyone in our party enjoyed their meal. Staff very attentive and helpful.  Well worth five stars on this visit. Located in residential neighborhood with adequate street parking.",0,0,13,0,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Sarah J.,5.0,9/21/2019,"Last-minute plan. They were very accommodating. Food was truly excellent, particularly the halibut dish and beef stroganoff. Service was first-rate. Overall experience worth five stars.",1,46,63,131,0
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Shane S.,5.0,1/31/2018,"Lovely cheese and meat platter , great wine options and great service. Beautiful dinning area .. wonderful place",7,2117,596,1476,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Jennifer B.,5.0,5/28/2015,"We finally made it to this place after about a year of wondering where it was and talking about it. Man, I am upset we waited so long to eat here! The space is gorgeous and welcoming and the staff is extremely friendly and helpful. I had the skirt steak with green beans and the steak was seasoned aggressively and tender; it was amazing. The steak was served on top of bright crisp green beans that were very good. I tasted the skin-on chicken breast and it was delicious as well. I cannot wait to go back! They have plenty of seats at the bar and a beautiful outside patio. One of my favorites places to eat in Memphis.",0,197,296,240,1
ECCO on Overton Park,https://www.yelp.com/biz/ecco-on-overton-park-memphis,4.0,101,0,2,"['Modern European', 'Italian', 'Seafood']",104,90,['Indoor dining'],1585 Overton Park Ave,Denise P.,4.0,7/24/2015,"This place is really a charming little European style bistro on Overton Park Ave. It's an older style building that they've opened up to the brick walls and simple tile floor. Very clean lines & warm. The service is fantastic, truly flawless.Our party of 3 - my husband, 89YO mom and I terrified the staff when mom AND I took a tumble on our way up to their front patio entrance (watch the ramp, it has a bit of a drop off on the side - for most people NOT a problem).A doctor customer came out and checked her out, asked her some questions & pronounced her most likely fine, and much to the consternation of the servers, we came on in for dinner (this time WITH walker). Huge thanks and kudos to the servers and owner who rushed out to my mom's side as soon as we tumbled bringing her ice water and ice & napkins for her head. So my sweet little ole mom, with a slight bit of blood in her silver hair, calmly sat and chatted with us, our neighbors at each side and the servers. She enjoyed a lovely meal out - always a special treat in such a sweet place.We started with a shared sampler tray of cheeses (blue, an English cheddar, and a soft white, salami, proscuitto, HOUSE MADE SAUSAGE - my favorite!! - and capicola with mustard and tapenade). We all agreed it was perfection, though the bread took some getting used to - it was crunchy-ish, a little sweet almost more like a cookie than toasted bread. Unexpected but we liked it once we ""got used to it"".I followed with the Goat Cheese Salad: farm stand lettuce, goat cheese and rosemary walnuts and the chorizo bolognese. I loved everything. Mom & Hubs had the Cioppino Seafood Stew, sadly a disappointment. The stew was more of a thick tomato sauce and nary a piece of fish, save a few shrimp that mom pronounced ""sad and mushy"". Still overall, a very good experience.Thank goodness for the lovely doctor who gave us the ok to skip out on the ER visit. And, he was right - she was just fine. We treated the doc & his wife to a bottle of wine, but I'll tell you people in Memphis are amazingly friendly and helpful. This couple was almost horrified that I paid part of their bill without asking because it was ""simply unnecessary"".My husband enjoyed a local draft, and I gulped down a couple glasses of a delicious French chardonnay (still freaking out over the fall) and big glasses of Pellegrino. Definitely a great neighborhood addition.",0,810,186,777,0
Maximo’s On Broad,https://www.yelp.com/biz/maximos-on-broad-memphis,4.0,81,1,2,"['American (New)', 'Tapas Bars', 'Wine Bars']",109,96,"['Delivery', 'Takeout', 'Curbside pickup']",2617 Broad Ave,Candace D.,5.0,9/4/2020,"Ordered take out and it was sooooo good! Risotto Balls, Brussel Sprouts, Seafood Paella and Bread Pudding. Perfect dinner for two. The Paella was loaded with seafood and enough for us to split with the other two items. Bread pudding was still warm, however the sauce was a little too boozey for me (I can't believe I am saying that, I love booze) but just wanted to send out a warning as it may be a little strong for some! We ate too fast and didn't get pics. Definitely can't wait to order again soon!",0,7,44,12,0
Maximo’s On Broad,https://www.yelp.com/biz/maximos-on-broad-memphis,4.0,81,1,2,"['American (New)', 'Tapas Bars', 'Wine Bars']",109,96,"['Delivery', 'Takeout', 'Curbside pickup']",2617 Broad Ave,Michael S.,5.0,12/31/2020,"Another triumph for Maximo's   We've been there several times since my last review and it's always great. Whether seated on the patio in nice weather or in their amply spaced dining room, we always feel welcome and safe. We are made to feel at home and treated the way a diner should be, yet often isn't. This local establishment deserves all the best of community support. Tonight it was the, soon to be, legendary seafood paella take away and a quiet New Year's Eve at home. Recently, the rack of lamb was over the top as was the risotto.  Try to save room for the bread pudding.",0,0,14,0,0
Maximo’s On Broad,https://www.yelp.com/biz/maximos-on-broad-memphis,4.0,81,1,2,"['American (New)', 'Tapas Bars', 'Wine Bars']",109,96,"['Delivery', 'Takeout', 'Curbside pickup']",2617 Broad Ave,Nina F.,5.0,10/3/2019,"The biggest mystery of this place is how they have an empty seat in the house. Best seafood paella I've had in years. Watermelon gazpacho to start and Key Lime CAKE, yes CAKE, for dessert. All were over the top. With all this great food one could have excused some service shortcomings, but there were none. The service standards are equal to the food; hence the mystery. Better come by before everyone finds out!!  It could be that it's just election night sidetracking the dining public, but I'm sure a table here will be a tough ticket to get soon enough.",1,0,17,2,0
Maximo’s On Broad,https://www.yelp.com/biz/maximos-on-broad-memphis,4.0,81,1,2,"['American (New)', 'Tapas Bars', 'Wine Bars']",109,96,"['Delivery', 'Takeout', 'Curbside pickup']",2617 Broad Ave,Ken K.,5.0,10/17/2020,"We dined in this evening on a whim and absolutely loved it. The outdoor patio is adorable with stringed lights and flowers everywhere. A fire pit and heated lamps surround you to keep you warm. All of the food we had was great, but the bread pudding was truly phenomenal. We've passed by this spot so many times, so glad we finally went in! We'll be back.",0,4,63,23,0
Maximo’s On Broad,https://www.yelp.com/biz/maximos-on-broad-memphis,4.0,81,1,2,"['American (New)', 'Tapas Bars', 'Wine Bars']",109,96,"['Delivery', 'Takeout', 'Curbside pickup']",2617 Broad Ave,Jackie B.,5.0,5/14/2021,Have lived and dined in Memphis for over 20 years. Had never been here ... been to Bounty on Broad many times just down the sidewalk but never Maximos. Went last night and had one of the best meals and best times out in a very long time. I was surprised... almost blown away by how good the food was. We had several different plates and they were all great! The biggest issue was that there were so many other items that sounded delicious. It was a struggle to narrow them down. Even the dessert at the end was great. Home made coconut ice cream was the best ice cream I've ever had... really. Service was also outstanding. I know this review sounds a little over the top .... It was just a really good night. Can not wait to go back again and try some of the other items.,6,15,2,10,0
